index,Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,torque_splitnm,torque_splitrpm,selling_price_grouped,std_price
5105,5250,Toyota,2016,24000,68089,South,Louisiana,Bossier City,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.16,2494,157.7,5,N,213.0,4500,24000.0,1.6596635909206932
5106,5251,Honda,2016,6600,56494,South,Louisiana,Alexandria,Petrol,Trustmark_Dealer,Manual,First_Owner,18.2,1199,88.7,5,N,110.0,4800,6600.0,-0.12268789957729474
5107,5252,Toyota,2013,9000,79328,South,Louisiana,Baton Rouge,Diesel,Trustmark_Dealer,Manual,Second_Owner,12.99,2494,100.6,7,N,200.0,2400,9000.0,0.12315368531897944
5108,5253,BMW,2019,64800,7500,South,Louisiana,Alexandria,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190.0,5,N,400.0,2125,64800.0,5.838970534157355
5109,5254,BMW,2019,66000,8500,South,Louisiana,Alexandria,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190.0,5,N,400.0,2125,66000.0,5.961891326605492
5110,5255,Honda,2019,9348,7032,South,Louisiana,Baton Rouge,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.0,1199,88.76,5,N,110.0,4800,9348.0,0.1588007151289392
5111,5256,Volvo,2018,29700,2000,South,Louisiana,Baton Rouge,Diesel,Dealer,Automatic,First_Owner,16.8,1984,150.0,5,N,350.0,2125,29700.0,2.2435373550493445
5112,5257,Mercedes,2019,62400,17000,South,Louisiana,Baton Rouge,Petrol,Dealer,Automatic,First_Owner,15.0,1991,194.4,5,N,300.0,2800,62400.0,5.5931289492610805
5113,5258,Land,2019,54000,21000,South,Louisiana,Baton Rouge,Diesel,Dealer,Automatic,First_Owner,12.83,1999,148.31,7,N,382.0,2000,54000.0,4.73268340212412
5114,5259,Mercedes,2017,72000,37000,South,Louisiana,Baton Rouge,Diesel,Dealer,Automatic,First_Owner,13.5,2987,254.79,5,N,620.0,2000,72000.0,6.576495288846177
5115,5260,BMW,2018,48000,10000,West,California,Coachella,Diesel,Dealer,Automatic,First_Owner,22.48,1995,187.74,5,N,400.0,2125,48000.0,4.118079439883435
5116,5261,Hyundai,2019,13500,3500,West,California,Coachella,Petrol,Dealer,Automatic,First_Owner,18.15,998,118.35,5,N,171.6,2750,13500.0,0.5841066569994935
5117,5262,Audi,2016,22787,46000,West,California,Coachella,Diesel,Dealer,Automatic,First_Owner,18.25,1968,187.74,5,N,400.0,2375,22787.0,1.5354111565543678
5118,5263,Honda,2017,19800,52000,East,New Jersey,Hopatcong,Petrol,Dealer,Automatic,First_Owner,12.0,2354,187.4,5,N,226.0,4400,19800.0,1.2294408173522133
5119,5264,Maruti,2011,3360,20000,West,California,Coachella,Petrol,Individual,Manual,Second_Owner,18.6,1197,85.8,5,N,114.0,4000,3360.0,-0.45457403918726486
5120,5265,Tata,2019,5400,25000,West,California,Coachella,Petrol,Individual,Manual,First_Owner,20.3,1199,84.0,5,N,114.0,3500,5400.0,-0.2456086920254318
5121,5266,Maruti,2006,1620,70000,East,Massachusetts,Lexington,Petrol,Individual,Manual,Second_Owner,15.9,1298,85.0,5,N,110.0,4500,1620.0,-0.6328091882370637
5122,5267,Mahindra,2014,7800,40000,East,Massachusetts,Gardner,Diesel,Individual,Manual,First_Owner,15.1,2179,140.0,7,N,330.0,2200,7800.0,0.00023289287084235245
5123,5268,Maruti,2020,7800,7300,East,New Jersey,Parsippany,Petrol,Individual,Manual,First_Owner,21.01,1197,81.8,5,N,113.0,4200,7800.0,0.00023289287084235245
5124,5269,Maruti,2018,9000,25000,West,California,Menlo Park,Diesel,Individual,Manual,First_Owner,28.09,1248,88.5,5,N,200.0,1750,9000.0,0.12315368531897944
5125,5270,Maruti,2010,1800,100000,West,California,Sunnyvale,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,5,N,62.0,3000,1800.0,-0.6143710693698431
5126,5271,Mahindra,2017,6000,35000,West,California,Menlo Park,Diesel,Individual,Manual,First_Owner,25.32,1198,77.0,6,N,190.0,2000,6000.0,-0.18414829580136327
5127,5273,Hyundai,2013,5100,80000,West,California,Sunnyvale,Diesel,Individual,Manual,Second_Owner,22.32,1582,126.32,5,N,259.8,2325,5100.0,-0.2763388901374661
5128,5274,Hyundai,2010,3120,60000,West,California,Stockton,Petrol,Individual,Manual,First_Owner,20.36,1197,78.9,5,N,111.7,4000,3120.0,-0.4791581976768923
5129,5275,Volkswagen,2014,4800,110000,West,California,Stockton,Diesel,Individual,Manual,Second_Owner,20.14,1498,88.8,5,N,230.0,2000,4800.0,-0.30706908824950035
5130,5276,Hyundai,2017,6900,70000,West,California,Temecula,Diesel,Individual,Manual,Second_Owner,22.54,1396,88.73,5,N,219.7,2125,6900.0,-0.09195770146526046
5131,5277,Hyundai,2008,2100,40000,West,California,Temecula,Petrol,Individual,Manual,First_Owner,0.0,1086,62.0,5,N,96.1,3000,2100.0,-0.5836408712578088
5132,5278,Maruti,2010,3000,90000,West,California,Sunnyvale,CNG,Individual,Manual,Second_Owner,21.4,1586,103.3,5,N,145.0,4100,3000.0,-0.491450276921706
5133,5279,Volkswagen,2012,4800,95000,East,New Jersey,Colonia,Diesel,Individual,Manual,First_Owner,19.7,1598,103.6,5,N,250.0,2000,4800.0,-0.30706908824950035
5134,5280,Mahindra,2011,4200,200000,West,California,Menlo Park,Diesel,Individual,Manual,Second_Owner,13.6,2523,63.0,7,N,180.0,1470,4200.0,-0.3685294844735689
5135,5281,Maruti,2015,5819,30000,West,California,Sunnyvale,Diesel,Individual,Manual,First_Owner,25.2,1248,74.0,5,N,190.0,2000,5819.0,-0.20268884866229062
5136,5282,Maruti,2015,5819,30000,East,New Jersey,Lodi,Diesel,Individual,Manual,First_Owner,25.2,1248,74.0,5,N,190.0,2000,5819.0,-0.20268884866229062
5137,5283,Volkswagen,2013,4200,70000,East,Massachusetts,Reading,Diesel,Individual,Manual,Second_Owner,20.14,1498,88.5,5,N,230.0,2000,4200.0,-0.3685294844735689
5138,5284,Toyota,2014,16800,80000,East,Maine,Waterville,Diesel,Individual,Automatic,Second_Owner,12.55,2982,168.7,7,N,360.0,2300,16800.0,0.9221388362318705
5139,5285,Maruti,2012,3000,100000,East,Connecticut,Naugatuck,Diesel,Individual,Manual,Third_Owner,19.3,1248,73.9,5,N,190.0,2000,3000.0,-0.491450276921706
5140,5286,Maruti,2017,7860,70000,West,California,Sunnyvale,Diesel,Individual,Manual,First_Owner,28.4,1248,74.02,5,N,190.0,2000,7860.0,0.006378932493249207
5141,5287,Honda,2016,6000,30000,West,California,Sunnyvale,Diesel,Individual,Manual,First_Owner,27.3,1498,98.6,5,N,200.0,1750,6000.0,-0.18414829580136327
5142,5288,Chevrolet,2016,3600,15000,East,New Jersey,Fords,Petrol,Individual,Manual,First_Owner,18.6,1199,76.8,5,N,106.5,4400,3600.0,-0.42998988069763744
5143,5289,Ford,2018,7800,21000,East,Massachusetts,Easthampton,Diesel,Individual,Manual,First_Owner,25.83,1498,99.0,5,N,215.0,2375,7800.0,0.00023289287084235245
5144,5290,Maruti,2014,3600,35000,West,California,Menlo Park,Petrol,Individual,Manual,First_Owner,20.52,1197,81.8,5,N,113.0,4200,3600.0,-0.42998988069763744
5145,5291,Honda,2016,5700,25000,West,California,Stockton,Petrol,Individual,Manual,First_Owner,18.7,1199,88.7,5,N,110.0,4800,5700.0,-0.21487849391339756
5146,5292,Tata,2017,5400,30000,East,Vermont,Essex Junction,Petrol,Individual,Manual,First_Owner,23.84,1199,84.0,5,N,114.0,3500,5400.0,-0.2456086920254318
5147,5293,Maruti,2019,9048,10000,West,California,Temecula,Diesel,Individual,Manual,First_Owner,28.4,1248,74.02,5,N,190.0,2000,9048.0,0.12807051701690492
5148,5294,Hyundai,2013,3600,40000,West,California,Menlo Park,Petrol,Individual,Manual,First_Owner,20.36,1197,78.9,5,N,111.8,4000,3600.0,-0.42998988069763744
5149,5295,Hyundai,2014,3000,25000,West,California,Thousand Oaks,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,5,N,74.5,4000,3000.0,-0.491450276921706
5150,5296,Maruti,2018,8700,15000,West,California,Sunnyvale,Diesel,Individual,Manual,First_Owner,28.4,1248,74.02,5,N,190.0,2000,8700.0,0.09242348720694517
5151,5297,Maruti,2008,1140,70000,East,Ohio,Boardman,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,5,N,62.0,3000,1140.0,-0.6819775052163185
5152,5298,Hyundai,2018,5700,7800,East,Ohio,Boardman,Petrol,Individual,Manual,First_Owner,20.3,1086,68.0,5,N,99.0,4500,5700.0,-0.21487849391339756
5153,5299,Tata,2014,6900,55000,East,Ohio,Bowling Green,Diesel,Individual,Manual,First_Owner,14.0,2179,138.1,7,N,320.0,2200,6900.0,-0.09195770146526046
5154,5300,Tata,2016,4200,30000,East,Ohio,Bowling Green,Petrol,Individual,Manual,First_Owner,23.84,1199,84.0,5,N,114.0,3500,4200.0,-0.3685294844735689
5155,5301,Mahindra,2013,3960,125000,East,Ohio,Boardman,Diesel,Individual,Manual,Second_Owner,15.96,2523,62.1,7,N,195.0,1800,3960.0,-0.39311364296319634
5156,5302,Maruti,2016,5784,50000,East,Ohio,Boardman,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,5,N,113.0,4200,5784.0,-0.20627403844202796
5157,5303,Ford,2017,7500,40000,East,Ohio,Beavercreek,Diesel,Individual,Manual,Fourth_Above_Owner,22.77,1498,98.59,5,N,205.0,2500,7500.0,-0.03049730524119192
5158,5304,Tata,2017,4560,30000,East,Ohio,Bowling Green,Petrol,Individual,Manual,First_Owner,23.84,1199,84.0,5,N,114.0,3500,4560.0,-0.33165324673912777
5159,5305,Chevrolet,2016,3720,30000,East,Ohio,Bowling Green,Petrol,Individual,Manual,First_Owner,18.6,1199,76.8,5,N,106.5,4400,3720.0,-0.41769780145282376
5160,5306,Maruti,2009,3360,35000,East,Ohio,Bowling Green,Petrol,Individual,Manual,First_Owner,17.5,1298,85.8,5,N,114.0,4000,3360.0,-0.45457403918726486
5161,5307,Renault,2018,10800,30000,East,Ohio,Bowling Green,Petrol,Individual,Automatic,First_Owner,14.99,1498,104.5,5,N,142.0,4000,10800.0,0.30753487399118506
5162,5308,Maruti,2010,3000,60000,East,Ohio,Bowling Green,Petrol,Individual,Manual,First_Owner,18.9,1061,67.0,5,N,84.0,3500,3000.0,-0.491450276921706
5163,5309,Hyundai,2017,9000,39000,East,Ohio,Boardman,Petrol,Individual,Manual,First_Owner,17.01,1591,121.3,5,N,154.9,4200,9000.0,0.12315368531897944
5164,5310,Renault,2019,5040,15000,East,Ohio,Boardman,Petrol,Individual,Manual,First_Owner,23.01,999,67.0,5,N,91.0,4250,5040.0,-0.28248492975987294
5165,5311,Honda,2019,8040,5000,Central,Oklahoma,Mustang,Petrol,Individual,Manual,First_Owner,19.5,1199,88.76,5,N,110.0,4800,8040.0,0.024817051360469772
5166,5312,Hyundai,2016,5040,9750,Central,Oklahoma,Mustang,Petrol,Individual,Manual,Second_Owner,19.81,1086,68.05,5,N,99.04,4500,5040.0,-0.28248492975987294
5167,5313,Toyota,2016,21600,110000,East,Connecticut,East Haven,Diesel,Individual,Manual,First_Owner,13.68,2393,147.8,7,N,343.0,2100,21600.0,1.4138220060244189
5168,5314,Honda,2018,10800,35000,East,New Jersey,Avenel,Petrol,Individual,Manual,First_Owner,17.5,1199,88.7,5,N,110.0,4800,10800.0,0.30753487399118506
5169,5315,Mahindra,2015,14400,10000,Central,Oklahoma,Mustang,Diesel,Individual,Manual,First_Owner,15.1,2179,140.0,7,N,330.0,2200,14400.0,0.6762972513355964
5170,5316,Mahindra,2003,2340,157138,Central,Oklahoma,Mustang,Diesel,Individual,Manual,Third_Owner,10.5,2179,120.0,7,N,290.0,2300,2340.0,-0.5590567127681814
5171,5317,Hyundai,2007,2220,120000,Central,Michigan,Madison Heights,Diesel,Individual,Manual,Fourth_Above_Owner,16.8,1493,110.0,5,N,140.0,2325,2220.0,-0.5713487920129952
5172,5318,Hyundai,2008,2220,110000,Central,Michigan,Madison Heights,Petrol,Individual,Manual,Fourth_Above_Owner,19.81,1086,68.05,5,N,99.04,4500,2220.0,-0.5713487920129952
5173,5319,Mahindra,2018,18300,46000,Central,Michigan,Midland,Diesel,Individual,Manual,First_Owner,15.1,2179,152.87,7,N,360.0,2275,18300.0,1.0757898267920418
5174,5320,Maruti,2006,2580,102000,Central,Michigan,Madison Heights,Petrol,Individual,Manual,Third_Owner,16.1,1298,88.2,5,N,140.0,4500,2580.0,-0.534472554278554
5175,5321,Maruti,2015,2520,50000,Central,Michigan,Madison Heights,Petrol,Individual,Manual,Second_Owner,22.74,796,47.3,5,N,69.0,3500,2520.0,-0.5406185939009608
5176,5322,Toyota,2016,20400,110000,Central,Michigan,Midland,Diesel,Individual,Manual,Second_Owner,13.68,2393,147.8,7,N,343.0,2100,20400.0,1.2909012135762818
5177,5324,Toyota,2009,6360,285000,Central,Michigan,Madison Heights,Diesel,Individual,Manual,Third_Owner,12.8,2494,102.0,8,N,140.0,2400,6360.0,-0.14727205806692215
5178,5325,Honda,2015,9600,50000,Central,Michigan,Midland,Petrol,Individual,Manual,First_Owner,17.4,1497,117.3,5,N,145.0,4600,9600.0,0.18461408154304798
5179,5326,Maruti,2014,6840,70000,Central,Michigan,Livonia,Diesel,Individual,Manual,Second_Owner,25.2,1248,74.0,5,N,190.0,2000,6840.0,-0.09810374108766731
5180,5327,Maruti,2012,4200,120000,Central,Michigan,Midland,Diesel,Individual,Manual,Second_Owner,21.5,1248,88.8,5,N,200.0,1750,4200.0,-0.3685294844735689
5181,5328,Hyundai,2011,4200,93000,South,Georgia,Dalton,Diesel,Individual,Manual,Second_Owner,21.9,1396,90.0,5,N,140.0,2250,4200.0,-0.3685294844735689
5182,5329,Mahindra,2018,9000,50000,South,Georgia,Dalton,Diesel,Individual,Manual,First_Owner,16.5,1493,70.0,7,N,195.0,1800,9000.0,0.12315368531897944
5183,5330,Maruti,2011,1920,100000,South,Georgia,Dalton,Petrol,Individual,Manual,Second_Owner,15.37,1196,73.0,7,N,101.0,3000,1920.0,-0.6020789901250294
5184,5331,Tata,2010,1800,70000,South,Georgia,Dalton,Diesel,Individual,Manual,Third_Owner,15.7,1405,70.0,5,N,140.0,2400,1800.0,-0.6143710693698431
5185,5333,Hyundai,2019,6744,5000,South,Georgia,Dalton,Petrol,Individual,Manual,First_Owner,18.9,1197,81.86,5,N,113.75,4000,6744.0,-0.10793740448351828
5186,5334,Hyundai,2012,3480,27000,South,Georgia,Douglasville,Petrol,Individual,Manual,First_Owner,20.36,1197,78.9,5,N,111.7,4000,3480.0,-0.4422819599424512
5187,5335,Mahindra,2014,7200,122000,Central,Minnesota,Minnetonka,Diesel,Individual,Manual,Second_Owner,15.1,2179,140.0,7,N,330.0,2200,7200.0,-0.061227503353226194
5188,5336,Hyundai,2015,4812,74000,Central,Minnesota,Minneapolis,Diesel,Individual,Manual,Second_Owner,24.4,1120,71.0,5,N,180.4,2125,4812.0,-0.305839880325019
5189,5337,Maruti,2019,9000,6500,Central,Minnesota,Minnetonka,Petrol,Individual,Automatic,First_Owner,21.21,1197,81.8,5,N,113.0,4200,9000.0,0.12315368531897944
5190,5338,Mahindra,2007,2880,80000,Central,Minnesota,Minnetonka,Diesel,Individual,Manual,Second_Owner,13.6,2523,63.0,7,N,180.0,1470,2880.0,-0.5037423561665197
5191,5339,Maruti,2012,2759,50000,Central,Minnesota,Minnetonka,Petrol,Individual,Manual,First_Owner,20.92,998,67.1,5,N,90.0,3500,2759.0,-0.5161368694050402
5192,5340,Mahindra,2013,6000,50000,Central,Minnesota,Minnetonka Mills,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,7,N,195.0,1800,6000.0,-0.18414829580136327
5193,5341,Maruti,2010,4200,80000,Central,Minnesota,Minnetonka,Petrol,Individual,Manual,First_Owner,11.96,1298,80.0,8,N,103.0,4500,4200.0,-0.3685294844735689
5194,5342,Datsun,2018,2604,25000,Central,Minnesota,Minnetonka,Petrol,Individual,Manual,First_Owner,22.7,799,53.64,5,N,72.0,4386,2604.0,-0.5320141384295912
5195,5343,Nissan,2018,8040,35000,Central,Minnesota,Minnetonka,Diesel,Individual,Manual,First_Owner,22.71,1461,84.8,5,N,200.0,2000,8040.0,0.024817051360469772
5196,5344,Maruti,2011,2700,30000,East,Ohio,Shaker Heights,Petrol,Individual,Manual,First_Owner,20.92,998,67.1,5,N,90.0,3500,2700.0,-0.5221804750337403
5197,5345,Maruti,2020,8844,10000,East,Pennsylvania,Pottstown,Petrol,Individual,Automatic,First_Owner,18.76,1462,103.26,5,N,138.0,4400,8844.0,0.10717398230072162
5198,5346,Maruti,2014,3600,80000,East,Pennsylvania,Pottstown,Petrol,Individual,Manual,First_Owner,23.1,998,67.04,5,N,90.0,3500,3600.0,-0.42998988069763744
5199,5347,Tata,2008,1020,120000,East,Ohio,Shaker Heights,Diesel,Individual,Manual,First_Owner,17.0,1405,70.0,5,N,140.0,2500,1020.0,-0.6942695844611322
5200,5348,Hyundai,2010,2340,120000,Central,Minnesota,Prior Lake,Diesel,Individual,Manual,Second_Owner,16.2,1493,110.0,5,N,140.0,2325,2340.0,-0.5590567127681814
5201,5349,Honda,2017,8100,127991,Central,Minnesota,Prior Lake,Diesel,Dealer,Manual,First_Owner,25.5,1498,98.6,5,N,200.0,1750,8100.0,0.030963090982876626
5202,5350,Mitsubishi,1999,1800,198000,East,Ohio,Shaker Heights,Diesel,Individual,Manual,Second_Owner,14.8,1998,68.0,5,N,140.0,3000,1800.0,-0.6143710693698431
5203,5351,Tata,2010,3480,65000,Central,Minnesota,Prior Lake,Petrol,Individual,Manual,First_Owner,15.64,1193,64.1,5,N,100.0,2700,3480.0,-0.4422819599424512
5204,5353,Maruti,2018,10668,20000,Central,Minnesota,Prior Lake,Diesel,Individual,Manual,First_Owner,28.09,1248,88.5,5,N,200.0,1750,10668.0,0.29401358682189
5205,5354,Volkswagen,2016,4800,60000,Central,Minnesota,Prior Lake,Petrol,Individual,Manual,First_Owner,17.0,1198,73.75,5,N,110.0,3750,4800.0,-0.30706908824950035
5206,5355,Renault,2018,4680,13120,East,Pennsylvania,Pottstown,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,5,N,72.0,4386,4680.0,-0.3193611674943141
5207,5356,Jeep,2017,18600,87500,East,Pennsylvania,Pottstown,Diesel,Individual,Manual,First_Owner,17.1,1956,170.0,5,N,350.0,2125,18600.0,1.106520024904076
5208,5357,Hyundai,2014,7200,125000,Central,Minnesota,Prior Lake,Diesel,Individual,Manual,First_Owner,22.32,1582,126.32,5,N,259.8,2325,7200.0,-0.061227503353226194
5209,5358,Hyundai,2018,9600,25000,East,Pennsylvania,Pottstown,Petrol,Individual,Automatic,First_Owner,17.4,1197,81.86,5,N,117.0,4000,9600.0,0.18461408154304798
5210,5359,Maruti,2013,7200,120000,Central,Minnesota,Prior Lake,Diesel,Individual,Manual,Third_Owner,20.77,1248,88.8,7,N,200.0,1750,7200.0,-0.061227503353226194
5211,5360,Hyundai,2015,9540,35000,East,Ohio,Shaker Heights,Petrol,Individual,Manual,First_Owner,17.01,1591,121.3,5,N,154.9,4200,9540.0,0.17846804192064114
5212,5361,Hyundai,2016,8820,25000,West,California,Pasadena,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,5,N,219.7,2125,8820.0,0.10471556645175888
5213,5362,Skoda,2005,3000,120000,West,California,Pasadena,Diesel,Individual,Manual,Third_Owner,16.4,1896,90.0,5,N,140.0,1900,3000.0,-0.491450276921706
5214,5363,Renault,2018,4800,25000,East,Maine,Augusta,Petrol,Individual,Automatic,First_Owner,24.04,999,67.0,5,N,91.0,4250,4800.0,-0.30706908824950035
5215,5364,Mahindra,2014,4740,140000,West,California,Pasadena,Diesel,Individual,Manual,First_Owner,14.0,2489,95.0,8,N,220.0,2000,4740.0,-0.31321512787190725
5216,5365,Hyundai,2005,1560,79000,East,Massachusetts,Dedham,Diesel,Individual,Manual,Second_Owner,13.1,1493,82.0,5,N,187.0,2500,1560.0,-0.6389552278594706
5217,5366,Renault,2015,7200,125000,East,Massachusetts,Bourne,Diesel,Individual,Manual,First_Owner,21.04,1461,83.8,8,N,200.0,1900,7200.0,-0.061227503353226194
5218,5367,Hyundai,2016,8640,80000,East,Massachusetts,Hingham,Diesel,Individual,Manual,First_Owner,21.19,1396,88.73,5,N,220.0,2125,8640.0,0.08627744758453831
5219,5368,Honda,2011,5400,110000,East,New Jersey,Clifton,Petrol,Individual,Manual,Third_Owner,16.8,1497,116.4,5,N,146.0,4800,5400.0,-0.2456086920254318
5220,5369,Hyundai,2010,2640,80000,West,Colorado,Durango,Diesel,Individual,Manual,Second_Owner,16.2,1493,110.0,5,N,140.0,2325,2640.0,-0.5283265146561471
5221,5370,Hyundai,2014,6540,100000,West,Colorado,Durango,Diesel,Individual,Manual,Second_Owner,22.32,1582,126.32,5,N,259.8,2325,6540.0,-0.1288339391997016
5222,5371,Volkswagen,2011,4440,100000,West,Colorado,Durango,Diesel,Individual,Manual,Second_Owner,20.54,1598,103.6,5,N,250.0,2000,4440.0,-0.3439453259839415
5223,5372,Mahindra,2010,5400,78000,West,Colorado,Durango,Diesel,Individual,Manual,First_Owner,13.6,2523,63.0,7,N,180.0,1470,5400.0,-0.2456086920254318
5224,5373,Hyundai,2018,9000,15000,West,Colorado,Durango,Petrol,Individual,Automatic,First_Owner,17.4,1197,81.86,5,N,114.73,4000,9000.0,0.12315368531897944
5225,5374,Mahindra,2015,13200,70000,West,Colorado,Durango,Diesel,Individual,Manual,First_Owner,15.4,2179,120.0,7,N,280.0,2300,13200.0,0.5533764588874592
5226,5375,Maruti,2019,8532,5000,West,New Mexico,Albuquerque,Petrol,Individual,Manual,First_Owner,21.4,1197,83.1,5,N,115.0,4000,8532.0,0.07521457626420598
5227,5376,Maruti,2016,3420,75000,West,New Mexico,Albuquerque,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,5,N,90.0,3500,3420.0,-0.448427999564858
5228,5377,Maruti,2020,8988,5500,West,New Mexico,Albuquerque,Petrol,Individual,Manual,First_Owner,21.01,1197,81.8,5,N,113.0,4200,8988.0,0.12192447739449808
5229,5378,Renault,2016,6600,80000,West,Colorado,Durango,Diesel,Individual,Manual,Second_Owner,19.64,1461,108.45,5,N,245.0,1750,6600.0,-0.12268789957729474
5230,5379,Maruti,2010,3600,120000,West,New Mexico,Albuquerque,Diesel,Individual,Manual,Second_Owner,19.3,1248,73.9,5,N,190.0,2000,3600.0,-0.42998988069763744
5231,5380,Maruti,2017,7500,70000,West,Colorado,Durango,Diesel,Individual,Manual,First_Owner,27.39,1248,74.0,5,N,190.0,2000,7500.0,-0.03049730524119192
5232,5381,Hyundai,2017,7800,80000,West,New Mexico,Albuquerque,Petrol,Individual,Manual,Second_Owner,17.19,1197,81.86,5,N,114.73,4000,7800.0,0.00023289287084235245
5233,5382,Hyundai,2014,6900,120000,West,Colorado,Durango,Diesel,Individual,Manual,Third_Owner,22.32,1582,126.32,5,N,259.8,2325,6900.0,-0.09195770146526046
5234,5383,Maruti,2016,7572,75000,West,Colorado,Durango,Diesel,Individual,Manual,Second_Owner,26.59,1248,74.0,5,N,190.0,2000,7572.0,-0.023122057694303696
5235,5384,Hyundai,2010,2640,80000,West,New Mexico,Albuquerque,Diesel,Individual,Manual,Second_Owner,16.2,1493,110.0,5,N,140.0,2325,2640.0,-0.5283265146561471
5236,5385,Tata,2017,7200,40000,West,New Mexico,Albuquerque,Petrol,Individual,Manual,Second_Owner,20.3,1199,84.0,5,N,114.0,3500,7200.0,-0.061227503353226194
5237,5387,Ford,2012,4680,120000,West,New Mexico,Albuquerque,Diesel,Individual,Manual,First_Owner,23.5,1498,88.7,5,N,204.0,2375,4680.0,-0.3193611674943141
5238,5388,Mahindra,2007,4500,110000,West,Colorado,Durango,Diesel,Individual,Manual,Fourth_Above_Owner,12.7,2609,116.6,8,N,140.0,1950,4500.0,-0.33779928636153467
5239,5389,Hyundai,2010,4080,110000,West,New Mexico,Albuquerque,Diesel,Individual,Manual,First_Owner,23.0,1396,90.0,5,N,140.0,2250,4080.0,-0.3808215637183826
